YEAR,WAVE,SUB_REG,ST,SP_CODE,MODE_FX,AREA_X,ESTCLAIM,ESTCLVAR,ESTHARV,ESTHVAR,LANDING,LAND_VAR,ESTREL,ESTRLVAR,TOT_CAT,TOT_VAR,LBS_AB1,VAR_LBS,WGT_AB1,VAR_WAB1,MISS_FISH,ALT_FLAG,MODE,AREA,STATUS,DOWNLOAD
2017,4,4,23,8850030302,7,5,2926.3170171,4503641.3846,241343.7722,7107472494.1,244270.08922,7158492292.6,0,0,244270.08922,7158492292.6,66438.694189,487004000.95,30136.39399,100201200.08,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,4,4,25,8850030302,4,1,56.143637413,513.21701207,0,0,56.143637413,513.21701207,505.29273672,41570.577978,561.43637413,42083.79499,29.632114427,142.96352103,13.441038931,29.4147817,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,25,8850030302,5,1,0,0,20633.848628,141408296.4,20633.848628,141408296.4,0,0,20633.848628,141408296.4,7330.0680238,16188568.756,3324.8970443,3330802.2394,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,25,8850030302,5,2,0,0,9872.7372755,42197525.63,9872.7372755,42197525.63,2685.0471821,3810562.1285,12557.784458,46008087.758,4880.600476,10733894.692,2213.8258532,2208501.6295,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,25,8850030302,5,5,0,0,44966.369223,569113397.91,44966.369223,569113397.91,0,0,44966.369223,569113397.91,20298.519377,118465744.77,9207.3479891,24374357.852,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,4,4,25,8850030302,7,1,138314.47638,9027265143.6,1571710.2369,214720713096,1710024.7133,250628349343,153348.2214,4919635170.6,1863372.9347,289482958243,850009.10108,58744599228,385561.59897,12086716597,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,25,8850030302,7,2,37916.423781,519211229.81,630836.86474,45619940168,668753.28852,51477976424,34573.870066,742170350.44,703327.15858,55132166344,255459.10107,7787769755.3,115875.4881,1602335656.2,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,25,8850030302,7,5,169973.17116,9678924745.6,874702.97059,69244735858,1044676.1417,104965296088,206200.73891,6628705901.9,1250876.8807,136193010300,305363.7394,8889868103.3,138512.08355,1829092678.5,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,4,4,33,8850030302,3,5,79919.775017,7311560939.5,5511.7086219,34775557.382,85431.483639,8354695862.4,0,0,85431.483639,8354695862.4,30742.315454,1081855394.5,13944.622813,222592029.3,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2017,4,4,33,8850030302,4,1,46735.556152,41673344.634,0,0,46735.556152,41673344.634,8446.1264456,13024432.525,55181.682598,54697777.158,20733.309622,8904400.9493,9404.5675505,1832082.8153,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,33,8850030302,4,2,19.438787667,185.64853785,0,0,19.438787667,185.64853785,0,0,19.438787667,185.64853785,14.377467301,101.558893,6.5215763862,20.895768695,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,33,8850030302,5,1,0,0,9457.8173373,28775835.517,9457.8173373,28775835.517,5475.924885,12296727.885,14933.742222,41072563.402,3025.3480665,2767797.2186,1372.2888807,569474.99887,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,33,8850030302,5,2,1968.0830821,2286689.5128,0,0,1968.0830821,2286689.5128,0,0,1968.0830821,2286689.5128,1822.3111044,1960493.4107,826.59489449,403372.03006,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,33,8850030302,5,5,0,0,10095.442746,8183930.3834,10095.442746,8183930.3834,0,0,10095.442746,8183930.3834,8067.9497407,5226820.122,3659.5979954,1075419.6019,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,4,4,33,8850030302,7,1,213209.00582,16797952543,966222.17344,173536328602,1179431.1793,228920747442,11104.363648,35708670.268,1190535.5429,232150077286,562364.75394,60281563649,255086.97901,12402947427,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,33,8850030302,7,2,7093.7206521,37511324.555,83385.273777,2103219064.1,90478.994429,2340592702.9,46425.62446,1185281781.2,136904.61889,4803753881,40489.901566,523439135.93,18366.098869,107697738.6,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,33,8850030302,7,5,16372.384225,131776423.89,323926.2961,17815158709,340298.68032,19940042616,107865.24966,2423166719,448163.92998,34726881505,113679.03188,2214024968.6,51564.470597,455536214.15,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,4,4,44,8850030302,4,1,92.565157701,2564.7813209,0,0,92.565157701,2564.7813209,23.836521296,305.38561951,116.401679,2870.1669404,91.443672217,2531.641087,41.478577618,520.88581327,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,44,8850030302,5,1,0,0,331.52432119,49534.695165,331.52432119,49534.695165,15.755845669,129.11281553,347.28016686,49663.80798,146.2958074,9645.8935753,66.35934292,1984.6451163,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,44,8850030302,7,1,139.98730652,13496.134438,0,0,139.98730652,13496.134438,440.68936383,56959.121869,580.67667035,78165.064857,108.01560558,8035.3554075,48.995557282,1653.2764687,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,44,8850030302,7,2,128.11122246,11513.5478,128.11070661,11513.455079,256.22192907,44226.893337,0,0,256.22192907,44226.893337,127.09504459,10882.059003,57.649934041,2238.9864752,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,4,5,36,8850030302,4,1,3355.4470424,5254100.7186,0,0,3355.4470424,5254100.7186,0,0,3355.4470424,5254100.7186,2634.7286632,3239436.0298,1195.1050817,666514.80715,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,5,36,8850030302,5,2,0,0,2266.5492436,2195140.5126,2266.5492436,2195140.5126,0,0,2266.5492436,2195140.5126,1442.0203801,888535.53972,654.09615353,182816.4188,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,4,5,36,8850030302,7,1,0,0,14739.604844,173189948.91,14739.604844,173189948.91,31630.65934,707168448.28,46370.264184,1568586151.4,8123.7332099,52609273.874,3684.9012111,10824371.807,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,5,36,8850030302,7,2,339044.19566,88011516703,55230.381871,1702526085.5,394274.57753,113126794938,0,0,394274.57753,113126794938,226127.25093,37376457167,102570.64816,7690215800.5,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,4,5,51,8850030302,7,2,0,0,45308.353128,1223953226,45308.353128,1223953226,0,0,45308.353128,1223953226,24864.667449,368615487.5,11278.539168,75842732.595,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,23,8850030302,4,2,147.68572261,104.52644568,0,0,147.68572261,104.52644568,0,0,147.68572261,104.52644568,152.48679455,111.43295018,69.167556268,22.927358534,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,23,8850030302,5,1,0,0,9965.1928011,15542400.58,9965.1928011,15542400.58,0,0,9965.1928011,15542400.58,3593.7884802,2021397.4395,1630.131761,415903.04986,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,23,8850030302,7,1,49952.770109,1285548879.8,418423.22702,38406160941,468375.99713,40387622712,23094.744536,188280952.54,491470.74167,41081392466,191938.20952,5635326023.1,87062.600707,1159469797.5,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,23,8850030302,7,2,0,0,152390.96327,8651904688.9,152390.96327,8651904688.9,0,0,152390.96327,8651904688.9,106551.72378,4229754345.5,48331.544852,870273058.64,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,23,8850030302,7,5,0,0,170952.68838,8622906954.9,170952.68838,8622906954.9,4759.758341,13417148.093,175712.44672,8636651280.5,70100.107205,1449903821.3,31797.200038,298318089.01,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,5,4,25,8850030302,3,1,59745.827867,1779339313.4,1188628.9781,853250763555,1248374.806,881875868657,55013.513947,1609755720.6,1303388.32,910467284610,701487.19294,279721663662,318192.50338,57552805179,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,25,8850030302,3,5,26182.387778,528211881.2,194239.14099,21331563185,220421.52877,26992311482,193147.57955,31847712475,413569.10832,105928450981,72716.472242,2962614595.9,32983.975434,609558725.02,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2017,5,4,25,8850030302,5,2,0,0,54610.593262,434544183.66,54610.593262,434544183.66,9590.8464729,13407962.464,64201.439735,447952146.12,22613.463649,76917802.712,10257.399823,15825857.949,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,25,8850030302,5,5,0,0,2280.1851706,568662.93654,2280.1851706,568662.93654,0,0,2280.1851706,568662.93654,754.03443407,62186.633631,342.02777559,12794.916072,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,5,4,25,8850030302,7,1,57167.932142,1165266971.4,548335.35801,109672533976,605503.29016,118291683701,268713.48934,18699427506,874216.7795,173339797184,160527.88135,6260168547,72814.969314,1288031309.6,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,25,8850030302,7,2,26905.996512,320230375.04,506906.33932,38737047062,533812.33583,41528007373,80463.089932,1869108547.8,614275.42576,50050936879,273992.97345,11042175866,124282.39746,2271930561.5,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,25,8850030302,7,5,20607.411946,289703314.26,761712.82035,108984164717,782320.2323,110275709159,193100.13354,7347843152.8,975420.36584,163204555978,246242.56838,9533853040.7,111694.8963,1961592747.2,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,5,4,33,8850030302,3,1,3890.7114515,20624928.169,1945.3557258,5156232.0422,5836.0671773,46406088.38,0,0,5836.0671773,46406088.38,2573.2387398,9021828.3576,1167.2134355,1856243.5352,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,33,8850030302,3,5,0,0,1869.7030031,3732279.1299,1869.7030031,3732279.1299,148.69270671,24790.355321,2018.3957098,3889760.5711,1030.4868102,1133740.7058,467.42575077,233267.44562,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2017,5,4,33,8850030302,4,2,1203.3884462,7327.3362505,0,0,1203.3884462,7327.3362505,300.84711155,457.95851566,1504.2355577,7785.2947662,1089.9640325,6011.1668225,494.40444185,1236.7991399,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,33,8850030302,5,1,0,0,945.74885766,453434.91287,945.74885766,453434.91287,577.23145553,109527.10163,1522.9803132,562962.0145,240.44909883,29285.852649,109.06699575,6025.5718128,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,33,8850030302,5,2,0,0,195.07880897,12575.66775,195.07880897,12575.66775,24.010634053,311.09910586,219.08944302,12886.766856,57.569984728,1118.6886226,26.113573767,230.17047558,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,33,8850030302,7,1,697528.2585,136839246729,320944.27572,17904299550,1018472.5342,197638183551,24535.47502,348783049.3,1043008.0092,195288334200,463739.28695,44721541156,210350.76066,9201468744.9,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,33,8850030302,7,2,12032.445195,180081599.82,27123.37682,290582959.34,39155.822016,730251251.5,17501.738466,380999087.23,56657.560481,2012704727.1,14564.549754,102834053.97,6606.4364302,21158133.398,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,5,4,33,8850030302,7,5,2697.6013123,5527955.6791,37625.241132,665695364.88,40322.842445,768517124.23,1764.7159111,2605621.9883,42087.558356,833679081.49,16297.85955,125715837.04,7392.660596,25866066.225,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,5,5,10,8850030302,5,2,4.5696711426,9.8329063728,0,0,4.5696711426,9.8329063728,0,0,4.5696711426,9.8329063728,5.0371485005,11.947623233,2.2848355713,2.4582265932,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,5,5,36,8850030302,7,1,0,0,34822.956052,655314612.18,34822.956052,655314612.18,0,0,34822.956052,655314612.18,19192.672228,199062509.82,8705.739013,40957163.261,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,6,4,25,8850030302,3,5,36574.989273,1755377224.8,0,0,36574.989273,1755377224.8,12366.948202,59047288.111,48941.937475,1788124046.4,19715.590245,510060405.08,8942.9330694,104945061.24,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2017,6,4,25,8850030302,7,1,0,0,0,0,0,0,25291.926619,733177628.76,25291.926619,733177628.76,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,6,4,25,8850030302,7,2,0,0,0,0,0,0,167927.08478,19246395590,167927.08478,19246395590,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,6,4,25,8850030302,7,5,981353.45476,540303019442,881171.86923,435619920568,1862525.324,1.9462152E12,940766.28619,461729264098,2803291.6102,4.3012687E12,802404.36752,361221050221,363968.23348,74321325198,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,6,4,44,8850030302,3,5,52494.176982,1208787809.9,0,0,52494.176982,1208787809.9,0,0,52494.176982,1208787809.9,33161.412337,475604476.54,15041.917961,97855744.965,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2017,6,5,34,8850030302,4,1,153.72066447,19258.447304,0,0,153.72066447,19258.447304,0,0,153.72066447,19258.447304,78.14773789,4977.2514966,35.447581371,1024.0707922,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,6,5,36,8850030302,3,5,22158.780906,526714487.21,0,0,22158.780906,526714487.21,0,0,22158.780906,526714487.21,17060.546401,312226247.4,7738.6130821,64240631.753,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2018,3,4,23,8850030302,3,1,932.56648254,829830.92151,104.87430777,14611.209744,1037.4407903,844442.13126,1048.7430777,1461120.9744,2086.1838681,2305563.1056,583.34578653,258465.97389,264.60391297,53179.441471,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,23,8850030302,4,1,3.5834470214,28.09057994,0,0,3.5834470214,28.09057994,0,0,3.5834470214,28.09057994,2.0404740135,9.1079547763,0.9255529409,1.8739640683,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,23,8850030302,4,2,84.913205744,1087.4797401,0,0,84.913205744,1087.4797401,84.913205744,2783.9105209,169.82641149,3871.390261,69.155791735,1407.7290835,31.368861351,289.64062571,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,23,8850030302,5,1,0,0,5699.3130655,19540421.57,5699.3130655,19540421.57,0,0,5699.3130655,19540421.57,2425.2292289,3435162.7431,1100.0767617,706785.62941,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,23,8850030302,5,5,0,0,104.17006519,11937.952857,104.17006519,11937.952857,0,0,104.17006519,11937.952857,42.246318069,1963.4584558,19.162804168,403.98208886,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,3,4,23,8850030302,7,1,12021.905521,75736348.962,98769.696583,2970164533.8,110791.6021,3045900882.8,2062.2508499,3566727.2873,112853.85295,3049467610.1,29934.939979,187963132.69,13578.3997,38673463.524,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,23,8850030302,7,2,0,0,151423.29674,17630333732,151423.29674,17630333732,0,0,151423.29674,17630333732,17014.792988,214334837.2,7717.8594702,44099448.598,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,23,8850030302,7,5,207431.01814,25020402819,103418.39528,1615807548.8,310849.41341,26636210368,15421.484426,60875130.168,326270.89784,26697085498,34264.930841,323647346.75,15542.470671,66590525.92,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,3,4,25,8850030302,3,5,0,0,0,0,0,0,14388.72336,216372894.76,14388.72336,216372894.76,0,0,0,0,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2018,3,4,25,8850030302,4,1,912.14675843,22721.661944,778.00752925,16530.205619,1690.1542877,39251.867563,0,0,1690.1542877,39251.867563,567.23891343,4412.7708914,257.29788326,907.92876065,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,25,8850030302,4,2,527.95366148,36930.250461,190.94660857,16587.196258,718.90027005,53517.446719,337.00705291,9308.5520904,1055.907323,62825.998809,210.63970443,3891.9413458,95.545543152,800.76794593,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,25,8850030302,5,1,0,0,5229.6479901,28820542.312,5229.6479901,28820542.312,0,0,5229.6479901,28820542.312,1521.1147102,2468530.614,689.97310632,507900.81701,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,25,8850030302,5,5,0,0,18020.527751,89684354.631,18020.527751,89684354.631,0,0,18020.527751,89684354.631,8178.3401851,20270762.477,3709.6707725,4170714.6611,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,3,4,25,8850030302,7,1,31819.974187,228143908.13,648917.89796,71296772003,680737.87215,71524915912,35411.144925,361151441.64,716149.01708,71886067353,606385.24627,65835949711,275054.54335,13545763806,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,25,8850030302,7,2,134220.3817,15874170652,134147.31223,4454740859.8,268367.69393,20328911512,110156.39315,7108847900.9,378524.08708,27437759413,183528.52612,9577485936.5,83247.993343,1970570226.8,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,25,8850030302,7,5,774259.66192,195971870031,650717.74008,48871648742,1424977.402,244843518773,369638.42631,59407502688,1794615.8283,304251021461,1076913.3568,127872898456,488484.69417,26309882174,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,3,4,33,8850030302,3,5,10423.666747,93424655.405,0,0,10423.666747,93424655.405,4169.4666988,14947944.865,14593.133446,108372600.27,3906.6026708,13122571.675,1772.023347,2699972.5412,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2018,3,4,33,8850030302,4,2,1917.919705,847961.91172,80.441478047,5321.2973239,1998.3611831,853283.20904,216.24603877,44021.924735,2214.6072218,897305.13378,521.76217469,28069.615029,236.66976989,5775.3306057,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,33,8850030302,5,1,59.703072202,1614.0400416,336.67921243,4958.8849753,396.38228463,6572.9250169,0,0,396.38228463,6572.9250169,75.498792899,161.91245438,34.246027805,33.313529675,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,33,8850030302,5,2,0,0,1015.0461138,630814.83962,1015.0461138,630814.83962,7.6300082322,63.130304497,1022.676122,630877.96992,135.43417181,11266.271524,61.432537335,2318.0383014,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,33,8850030302,5,5,0,0,1898.6406353,1707.1396313,1898.6406353,1707.1396313,0,0,1898.6406353,1707.1396313,548.70262167,18283.38263,248.88987647,3761.8107399,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,3,4,33,8850030302,7,1,18185.384802,200990299.58,302771.79389,15850558289,320957.17869,16051548589,53891.459179,645679750.95,374848.63787,16697228340,109168.40759,1835740864.1,49518.464844,377704161.08,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,33,8850030302,7,2,0,0,6728.2914868,35219016.347,6728.2914868,35219016.347,0,0,6728.2914868,35219016.347,2649.6391498,5420140.2198,1201.8684341,1115195.2624,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,3,4,33,8850030302,7,5,10967.013728,62819240.419,15087.715402,147876205.6,26054.72913,210695446.02,0,0,26054.72913,210695446.02,9541.6236589,25933411.771,4328.0520996,5335806.2287,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,3,5,36,8850030302,5,2,31.091288316,1319.8187535,0,0,31.091288316,1319.8187535,0,0,31.091288316,1319.8187535,15.4223672,324.74235618,6.9955398712,66.815824396,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,3,5,36,8850030302,7,2,0,0,28524.803448,363594468.72,28524.803448,363594468.72,0,0,28524.803448,363594468.72,13453.590897,80881348.106,6102.5087986,16641358.446,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,9,8850030302,4,1,63.056868644,2039.8352307,0,0,63.056868644,2039.8352307,0,0,63.056868644,2039.8352307,40.290932002,990.82295811,18.275846867,203.86208179,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,23,8850030302,3,1,40913.437345,467885991.15,670414.4637,236658628830,711327.90104,237126514821,40054.488769,506462091.06,751382.38981,237632976912,396198.54297,77242156101,179714.48016,15892593743,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,23,8850030302,3,5,4811.581755,22976910.308,0,0,4811.581755,22976910.308,0,0,4811.581755,22976910.308,530.38065685,279184.46187,240.57908775,57442.27577,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2018,4,4,23,8850030302,4,1,343.67241906,86934.21118,0,0,343.67241906,86934.21118,8240.2176791,1577792.9743,8583.8900982,1664727.1855,116.30770051,6348.0579471,52.756826867,1306.1145766,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,23,8850030302,5,1,0,0,16042.938927,71983333.756,16042.938927,71983333.756,1908.8978778,3456710.1854,17951.836805,75440043.941,5352.6220907,7186890.7763,2427.9334531,1478704.6498,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,23,8850030302,5,5,0,0,5185.0765592,9967211.1484,5185.0765592,9967211.1484,0,0,5185.0765592,9967211.1484,2273.5919243,2006082.2363,1031.2945316,412751.94281,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,4,4,23,8850030302,7,1,28391.619597,741033938.06,677277.56238,48592104533,705669.18198,49333138471,53798.255614,2497561241.8,759467.43759,51830699713,300043.29699,9510243873.5,136098.74671,1956735154.9,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,23,8850030302,7,2,0,0,7503.0805325,46293185.109,7503.0805325,46293185.109,299.29021386,107024.29865,7802.3707463,46400209.408,2481.1937013,5062431.815,1125.4620799,1041596.665,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,23,8850030302,7,5,7023.894962,53493327.472,208438.3123,7649791557.2,215462.20726,7703284884.7,0,0,215462.20726,7703284884.7,61764.872392,593799742.03,28016.36233,122174451.64,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,4,4,25,8850030302,3,1,0,0,0,0,0,0,8502.7083156,64496646.654,8502.7083156,64496646.654,0,0,0,0,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,25,8850030302,3,5,127540.62473,15532107554,17005.416631,304770173.49,144546.04136,15836877727,0,0,144546.04136,15836877727,38802.296458,858320548.86,17600.606213,176599676.56,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2018,4,4,25,8850030302,4,2,1193.4922864,1375040.0808,1316.9426904,1712275.4199,2510.4349768,3087315.5007,1898.4188214,1991420.4239,4408.8537982,5078735.9246,876.24379013,368203.37953,397.46157585,75757.941273,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,25,8850030302,4,5,0,0,0,0,0,0,44.946490929,1647.9717585,44.946490929,1647.9717585,0,0,0,0,0,0,PARTY BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,4,4,25,8850030302,5,1,0,0,65585.260095,2169750461.4,65585.260095,2169750461.4,14136.505061,174575220.17,79721.765156,2344325681.6,22252.768726,261059303.06,10093.789679,53713019.623,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,25,8850030302,5,2,0,0,39515.040878,633199601.96,39515.040878,633199601.96,3856.4853405,15617987.1,43371.526219,648817589.06,12557.117217,57157814.702,5695.8710047,11760235.267,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2018,4,4,25,8850030302,5,5,0,0,11900.20575,99671592.896,11900.20575,99671592.896,4495.3217065,19705715.947,16395.527457,119377308.84,5999.8806974,25630007.191,2721.5280311,5273380.6574,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2018,4,4,25,8850030302,7,1,50054.007427,404220769.09,406322.0037,14723092482,456376.01113,15127313252,241911.32875,34490905559,698287.33987,49618218811,209324.89094,3056050915.6,94949.147663,628783272.14,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
